Date,0
2021-01-04,0.0
2021-01-05,0.007236125275504541
2021-01-06,0.017321139573227343
2021-01-07,0.008067939578999492
2021-01-08,0.002407476733256469
2021-01-11,-0.0014313882761996792
2021-01-12,0.001535846177490146
2021-01-13,0.0025283359085008484
2021-01-14,0.0004581555563735582
2021-01-15,-0.0017117957000422983
2021-01-19,0.004869472856274119
2021-01-20,0.008221194364733059
2021-01-21,-0.006358472906164945
2021-01-22,-0.004445556510403008
2021-01-25,-0.0022644682475417587
2021-01-26,-0.008731799182933557
2021-01-27,-0.029455679039801546
2021-01-28,0.01914118745861791
2021-01-29,-0.015561164407387619
2021-02-01,0.012765239767145286
2021-02-02,0.012253253447255573
2021-02-03,0.003304883224179438
2021-02-04,0.008585021602540549
2021-02-05,0.006972301663024842
2021-02-08,0.008533124700884335
2021-02-09,0.0018968480119224982
2021-02-10,0.00046330481987296503
2021-02-11,-0.0010124650361998952
2021-02-12,0.003842849324748393
2021-02-16,-0.001901233221738247
2021-02-17,0.0009107068784661161
2021-02-18,-0.004012696809227437
2021-02-19,0.008049569966245366
2021-02-22,-0.0033083846930628135
2021-02-23,0.0011475402521965716
2021-02-24,0.011220550530594585
2021-02-25,-0.015168221656323705
2021-02-26,-0.006956687504152021
2021-03-01,0.022056063753082968
2021-03-02,-0.0017150169722088887
2021-03-03,-0.007249952465747815
2021-03-04,-0.014022877128750798
2021-03-05,0.02311530564157072
2021-03-08,0.0027711824546692103
2021-03-09,0.011816414088153739
2021-03-10,0.013301219615802913
2021-03-11,0.010776930555327071
2021-03-12,0.009708270445428263
2021-03-15,0.008822283946298453
2021-03-16,-0.01005403875698724
2021-03-17,0.00499641255623117
2021-03-18,-0.004766688485901114
2021-03-19,0.0007064499555344498
2021-03-22,0.0005839626405849
2021-03-23,-0.015267065268970386
2021-03-24,0.001088649555214474
2021-03-25,0.012674616384747067
2021-03-26,0.01979627678110095
2021-03-29,-0.0010532420298848004
2021-03-30,0.003148869504468354
2021-03-31,-0.0004672212155361262
2021-04-01,0.00876724965809213
2021-04-05,0.011289880208100872
2021-04-06,0.001235166505401932
2021-04-07,-0.002169716362726907
2021-04-08,0.0007741646159080539
2021-04-09,0.0055680787715965555
2021-04-12,0.0012294363360911681
2021-04-13,-0.00039498416505786226
