Date,0
2019-01-24,
2019-01-25,0.007721604757588377
2019-01-28,-0.0029617166148274586
2019-01-29,0.0030178474324972122
2019-01-30,0.01170592359021302
2019-01-31,0.008914829682896138
2019-02-01,0.0034849292218927614
2019-02-04,0.005818498414858467
2019-02-05,0.003926188661751349
2019-02-06,-0.0019617264191778517
2019-02-07,-0.004221320914150336
2019-02-08,0.0019657085142058923
2019-02-11,0.003114299225860903
2019-02-12,0.011085591847804669
2019-02-13,0.00446967610672574
2019-02-14,-0.002813297855449049
2019-02-15,0.010848396390298066
2019-02-19,0.0024070233237927074
2019-02-20,0.004447602431194268
2019-02-21,-0.002192373975932992
2019-02-22,0.0061789185189051795
2019-02-25,-0.0009300432273723235
2019-02-26,-0.001909667953599431
2019-02-27,-0.0005633921066754659
2019-02-28,-0.0014504857174130854
2019-03-01,0.006146660373255212
2019-03-04,-0.0033180929240603104
2019-03-05,-0.0021695254984629504
2019-03-06,-0.007405906458979106
2019-03-07,-0.0073194572835157306
2019-03-08,-0.00286566273919007
2019-03-11,0.01308272948000328
2019-03-12,0.0026503313454647277
2019-03-13,0.006614650182931404
2019-03-14,-0.0012894053665484493
2019-03-15,0.0042827179406646435
2019-03-18,0.0042972572361029485
2019-03-19,-0.0012842627474319629
2019-03-20,-0.006882068500064877
2019-03-21,0.011456539166236531
2019-03-22,-0.02005267556667001
2019-03-25,8.616905950019348e-05
2019-03-26,0.007902034958719231
2019-03-27,-0.0032478047422034883
2019-03-28,0.004773487292521984
2019-03-29,0.006917666280058743
2019-04-01,0.011936330743442867
2019-04-02,-0.0013930276337760874
2019-04-03,0.0033549326494576727
2019-04-04,0.003928111909024104
2019-04-05,0.0064220714957482555
2019-04-08,0.0003028850809641513
2019-04-09,-0.008013734681226934
2019-04-10,0.005379144239734799
2019-04-11,0.0013229311558014462
2019-04-12,0.007366763622900512
2019-04-15,-0.0013955351857567405
2019-04-16,-0.0007301985347558628
2019-04-17,-0.00757187174896745
2019-04-18,0.002796939184029328
2019-04-22,-0.004033132996956679
2019-04-23,0.008045939955654557
2019-04-24,-0.0003673907612594858
2019-04-25,-0.0038568946389133003
2019-04-26,0.0060378682474083265
2019-04-29,-0.0008866799316366043
2019-04-30,0.0049127501233377025
2019-05-01,-0.009638160867421579
2019-05-02,0.0024355619480760536
2019-05-03,0.008528979851582984
2019-05-06,-0.0038696113409940826
2019-05-07,-0.016260791204466895
2019-05-08,-0.0025409853199368456
2019-05-09,-0.0009742066728129291
2019-05-10,0.004436410804027287
2019-05-13,-0.02220438470761685
2019-05-14,0.008928331451000025
2019-05-15,0.0031370614240639424
2019-05-16,0.006442450007720725
2019-05-17,-0.005505751801857043
2019-05-20,-0.0072076404878248885
2019-05-21,0.01094980824557426
2019-05-22,-0.002969347502480486
2019-05-23,-0.011461108899137817
2019-05-24,0.0014090135783155642
2019-05-28,-0.009931702781272606
2019-05-29,-0.0066369459386714826
2019-05-30,9.704740613563697e-05
2019-05-31,-0.011805207704007645
2019-06-03,0.0074954402624813525
2019-06-04,0.022102611803548992
2019-06-05,0.011661970788452554
2019-06-06,0.005447815409349104
2019-06-07,0.007283054163049378
2019-06-10,0.002800434178591952
2019-06-11,-0.001406584093050565
2019-06-12,-0.0008189341777535777
2019-06-13,0.006127596681305402
2019-06-14,-0.001207514875579573
2019-06-17,-0.0009052534836309056
2019-06-18,0.0063244464119186165
2019-06-19,0.0042855303714960345
2019-06-20,0.009349175920026384
2019-06-21,-0.002508924725359791
2019-06-24,-0.002447354944944804
2019-06-25,-0.006525527800166833
2019-06-26,-0.0016236922889352897
2019-06-27,0.006270437057411009
2019-06-28,0.0077532077968081635
2019-07-01,0.007264399102102108
2019-07-02,0.002384325131315664
2019-07-03,0.008974431232915577
2019-07-05,-0.0015072191297616259
2019-07-08,-0.005479992615755137
2019-07-09,0.00040268187053461385
2019-07-10,0.0014708475792617453
2019-07-11,0.0013938092948024329
2019-07-12,0.007423755920788525
2019-07-15,-0.0013924410618734165
2019-07-16,-0.0011076944421109347
2019-07-17,-0.008604960512654709
2019-07-18,0.004187692580947565
2019-07-19,-0.004288962775514849
2019-07-22,-0.0001489005946104202
2019-07-23,0.008371084453950468
2019-07-24,0.0054097124956939465
2019-07-25,-0.004983859042713805
2019-07-26,0.005331849784863594
2019-07-29,-0.002015388012837847
2019-07-30,-0.0007066939978171279
2019-07-31,-0.009928637338825711
2019-08-01,-0.009243868932777071
2019-08-02,-0.008458698037456224
2019-08-05,-0.027220300431647013
2019-08-06,0.011553192599017404
2019-08-07,0.0011632856519044905
2019-08-08,0.01788238584873927
2019-08-09,-0.006647197161185741
2019-08-12,-0.012251947018961332
2019-08-13,0.013136534358588752
2019-08-14,-0.028796538937777345
2019-08-15,0.0033518235436116473
2019-08-16,0.016244496105172774
2019-08-19,0.010899651774758962
2019-08-20,-0.008509713704397024
2019-08-21,0.00662820193320099
2019-08-22,-0.0007950596707416612
2019-08-23,-0.027280367667675703
2019-08-26,0.008070241636230243
2019-08-27,-0.005558885213971835
2019-08-28,0.009727920780266708
2019-08-29,0.012334180793213322
2019-08-30,0.0016958969658028755
2019-09-03,-0.006103241656351584
2019-09-04,0.011465599071561356
2019-09-05,0.011929677022282486
2019-09-06,0.0027862332894033667
2019-09-09,0.003209936295246626
2019-09-10,-0.0002153151294362254
2019-09-11,0.00659056799909985
2019-09-12,0.001815763309751389
2019-09-13,-0.00012716755319422757
2019-09-16,-0.0030701527785011746
2019-09-17,0.0029143373806648533
2019-09-18,-0.0012456627860434515
2019-09-19,-0.0013048654644506937
